"","user","scheme","site","event","timeTaken_sec"
"1","ipt401","unknown;N/A","HS-2011-104","testing",0
"4777","ipt448","testpasstiles;ImageP","voteforyou","testing",53
"4778","ipt448","testpasstiles;ImageP","voteforyou","testing",56
"4779","ipt448","testpasstiles;ImageP","voteforyou","testing",83
"4780","ipt448","testpasstiles;ImageP","voteforyou","testing",84
"4781","ipt448","testpasstiles;ImageP","voteforyou","testing",96
"4782","ipt448","testpasstiles;ImageP","voteforyou","testing",120
"4783","ipt448","testpasstiles;ImageP","voteforyou","testing",120
"4784","ipt448","unknown;ImagePasstil","voteforyou","Successful Login",121
"4785","ipt448","unknown;N/A","HS-2011-1041","testing",493
"4786","ipt448","unknown;N/A","HS-2011-1041","testing",541
"4787","ipt448","unknown;N/A","HS-2011-1041","testing",619
"4788","ipt448","testpasstiles;ImageP","studentlife","testing",120752
"4789","ipt448","testpasstiles;ImageP","studentlife","testing",121140
"4790","ipt448","testpasstiles;ImageP","studentlife","testing",121141
"4791","ipt448","unknown;ImagePasstil","studentlife","Failed Login",121141
"4792","ipt448","testpasstiles;ImageP","wvacation","testing",121257
"4793","ipt448","testpasstiles;ImageP","wvacation","testing",121287
"4794","ipt448","testpasstiles;ImageP","wvacation","testing",121287
"4795","ipt448","unknown;ImagePasstil","wvacation","Failed Login",121288
"4796","ipt448","testpasstiles;ImageP","voteforyou","testing",121339
"4797","ipt448","testpasstiles;ImageP","voteforyou","testing",121368
"4798","ipt448","testpasstiles;ImageP","voteforyou","testing",121369
"4799","ipt448","unknown;ImagePasstil","voteforyou","Successful Login",121369
"4800","ipt448","unknown;N/A","HS-2011-1042","testing",121587
"4801","ipt448","testpasstiles;ImageP","studentlife","Created Password",0
"4802","ipt448","testpasstiles;ImageP","studentlife","testing",0
"4803","ipt448","testpasstiles;ImageP","studentlife","testing",1
"4804","ipt448","testpasstiles;ImageP","studentlife","testing",1
"4805","ipt448","testpasstiles;ImageP","studentlife","testing",91
"4806","ipt448","testpasstiles;ImageP","studentlife","testing",91
"4807","ipt448","testpasstiles;ImageP","studentlife","testing",97
"4808","ipt448","testpasstiles;ImageP","studentlife","testing",97
"4809","ipt448","testpasstiles;ImageP","studentlife","testing",98
"4810","ipt448","testpasstiles;ImageP","studentlife","Created Password",0
"4811","ipt448","testpasstiles;ImageP","studentlife","testing",0
"4812","ipt448","testpasstiles;ImageP","studentlife","testing",0
"4813","ipt448","testpasstiles;ImageP","studentlife","testing",1
"4814","ipt448","testpasstiles;ImageP","studentlife","testing",68
"4815","ipt448","testpasstiles;ImageP","studentlife","testing",69
"4816","ipt448","testpasstiles;ImageP","studentlife","testing",69
"4817","ipt448","testpasstiles;ImageP","studentlife","testing",73
"4818","ipt448","testpasstiles;ImageP","studentlife","testing",105
"4819","ipt448","testpasstiles;ImageP","studentlife","testing",106
"4820","ipt448","unknown;ImagePasstil","studentlife","testing",106
"4821","ipt448","unknown;ImagePasstil","studentlife","testing",106
"4822","ipt448","testpasstiles;ImageP","studentlife","testing",119
"4823","ipt448","testpasstiles;ImageP","studentlife","testing",143
"4824","ipt448","testpasstiles;ImageP","studentlife","testing",143
"4825","ipt448","unknown;ImagePasstil","studentlife","Successful Login",144
"4826","ipt448","testpasstiles;ImageP","wvacation","Created Password",0
"4827","ipt448","testpasstiles;ImageP","wvacation","testing",0
"4828","ipt448","testpasstiles;ImageP","wvacation","testing",1
"4829","ipt448","testpasstiles;ImageP","wvacation","testing",1
"4830","ipt448","testpasstiles;ImageP","wvacation","testing",52
"4831","ipt448","testpasstiles;ImageP","wvacation","testing",53
"4832","ipt448","testpasstiles;ImageP","wvacation","testing",53
"4833","ipt448","testpasstiles;ImageP","wvacation","testing",56
"4834","ipt448","testpasstiles;ImageP","wvacation","testing",80
"4835","ipt448","testpasstiles;ImageP","wvacation","testing",81
"4836","ipt448","unknown;ImagePasstil","wvacation","testing",81
"4837","ipt448","unknown;ImagePasstil","wvacation","testing",81
"4838","ipt448","testpasstiles;ImageP","wvacation","testing",107
"4839","ipt448","testpasstiles;ImageP","wvacation","testing",129
"4840","ipt448","testpasstiles;ImageP","wvacation","testing",129
"4841","ipt448","unknown;ImagePasstil","wvacation","Successful Login",130
"4842","ipt448","unknown;N/A","HS-2011-1042","testing",188
"4843","ipt448","unknown;N/A","HS-2011-1042","testing",200
"4844","ipt448","unknown;N/A","HS-2011-1042","testing",244
"4845","ipt448","unknown;N/A","HS-2011-1042","testing",249
"4846","ipt448","unknown;N/A","HS-2011-1042","testing",257
"4847","ipt448","unknown;N/A","HS-2011-1042","testing",422
"4848","ipt448","unknown;N/A","HS-2011-1042","testing",423
"4849","ipt448","unknown;N/A","HS-2011-1042","testing",423
"4850","ipt448","unknown;N/A","HS-2011-1042","testing",423
"4851","ipt448","unknown;N/A","HS-2011-1042","testing",544
"4852","ipt448","testpasstiles;ImageP","studentlife","testing",21632
"4853","ipt448","testpasstiles;ImageP","studentlife","testing",21680
"4854","ipt448","testpasstiles;ImageP","studentlife","testing",21681
"4855","ipt448","testpasstiles;ImageP","studentlife","testing",21713
"4856","ipt448","testpasstiles;ImageP","studentlife","testing",21734
"4857","ipt448","testpasstiles;ImageP","studentlife","testing",21734
"4858","ipt448","unknown;ImagePasstil","studentlife","Successful Login",21734
"4859","ipt448","testpasstiles;ImageP","studentlife","testing",176085
"4860","ipt448","testpasstiles;ImageP","studentlife","testing",176115
"4861","ipt448","testpasstiles;ImageP","studentlife","testing",176115
"4862","ipt448","unknown;ImagePasstil","studentlife","Successful Login",176116
"4863","ipt448","testpasstiles;ImageP","voteforyou","testing",176222
"4864","ipt448","testpasstiles;ImageP","voteforyou","testing",176261
"4865","ipt448","testpasstiles;ImageP","voteforyou","testing",176261
"4866","ipt448","unknown;ImagePasstil","voteforyou","Successful Login",176262
"4867","ipt448","testpasstiles;ImageP","wvacation","testing",176325
"4868","ipt448","testpasstiles;ImageP","wvacation","testing",176353
"4869","ipt448","testpasstiles;ImageP","wvacation","testing",176354
"4870","ipt448","unknown;ImagePasstil","wvacation","Successful Login",176354
"4871","ipt448","unknown;N/A","HS-2011-1043","testing",176450
"4872","ipt448","unknown;N/A","HS-2011-1043","testing",176588
"4873","ipt448","unknown;N/A","HS-2011-1043","testing",176835
"4874","ipt448","unknown;N/A","HS-2011-1043","testing",176979
"4875","ipt448","unknown;N/A","HS-2011-1043","testing",177275
"4876","ipt448","testpasstiles;ImageP","studentlife","testing",398348
"4877","ipt448","testpasstiles;ImageP","studentlife","testing",398378
"4878","ipt448","testpasstiles;ImageP","studentlife","testing",398378
"4879","ipt448","unknown;ImagePasstil","studentlife","Successful Login",398379
"4880","ipt448","testpasstiles;ImageP","wvacation","testing",398469
"4881","ipt448","testpasstiles;ImageP","wvacation","testing",398496
"4882","ipt448","testpasstiles;ImageP","wvacation","testing",398497
"4883","ipt448","unknown;ImagePasstil","wvacation","Successful Login",398497
"4884","ipt448","testpasstiles;ImageP","voteforyou","testing",398572
"4885","ipt448","testpasstiles;ImageP","voteforyou","testing",398604
"4886","ipt448","testpasstiles;ImageP","voteforyou","testing",398604
"4887","ipt448","unknown;ImagePasstil","voteforyou","Successful Login",398605
"4888","ipt448","unknown;N/A","HS-2011-1044","testing",398659
"4889","ipt448","unknown;N/A","HS-2011-1044","testing",398689
"4890","ipt449","unknown;N/A","HS-2011-104","testing",-120562
"4891","ipt449","testpasstiles;ImageP","wvacation","Created Password",0
"4892","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4893","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4894","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4895","ipt449","testpasstiles;ImageP","wvacation","testing",33
"4896","ipt449","testpasstiles;ImageP","wvacation","testing",41
"4897","ipt449","testpasstiles;ImageP","wvacation","testing",41
"4898","ipt449","testpasstiles;ImageP","wvacation","testing",49
"4899","ipt449","testpasstiles;ImageP","wvacation","testing",50
"4900","ipt449","testpasstiles;ImageP","wvacation","testing",50
"4901","ipt449","testpasstiles;ImageP","wvacation","testing",52
"4902","ipt449","testpasstiles;ImageP","wvacation","testing",67
"4903","ipt449","testpasstiles;ImageP","wvacation","testing",67
"4904","ipt449","testpasstiles;ImageP","wvacation","testing",85
"4905","ipt449","testpasstiles;ImageP","wvacation","testing",98
"4906","ipt449","testpasstiles;ImageP","wvacation","testing",98
"4907","ipt449","testpasstiles;ImageP","wvacation","Created Password",0
"4908","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4909","ipt449","testpasstiles;ImageP","wvacation","testing",1
"4910","ipt449","testpasstiles;ImageP","wvacation","testing",1
"4911","ipt449","testpasstiles;ImageP","wvacation","testing",38
"4912","ipt449","testpasstiles;ImageP","wvacation","testing",38
"4913","ipt449","testpasstiles;ImageP","wvacation","testing",41
"4914","ipt449","testpasstiles;ImageP","wvacation","testing",41
"4915","ipt449","testpasstiles;ImageP","wvacation","testing",41
"4916","ipt449","testpasstiles;ImageP","wvacation","testing",43
"4917","ipt449","testpasstiles;ImageP","wvacation","testing",61
"4918","ipt449","testpasstiles;ImageP","wvacation","testing",61
"4919","ipt449","testpasstiles;ImageP","studentlife","Created Password",0
"4920","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4921","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4922","ipt449","testpasstiles;ImageP","studentlife","testing",1
"4923","ipt449","testpasstiles;ImageP","studentlife","testing",74
"4924","ipt449","testpasstiles;ImageP","studentlife","testing",74
"4925","ipt449","testpasstiles;ImageP","studentlife","testing",76
"4926","ipt449","testpasstiles;ImageP","studentlife","testing",76
"4927","ipt449","testpasstiles;ImageP","studentlife","testing",76
"4928","ipt449","testpasstiles;ImageP","studentlife","testing",78
"4929","ipt449","testpasstiles;ImageP","studentlife","testing",99
"4930","ipt449","testpasstiles;ImageP","studentlife","testing",99
"4931","ipt449","testpasstiles;ImageP","voteforyou","Created Password",0
"4932","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4933","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4934","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4935","ipt449","testpasstiles;ImageP","voteforyou","testing",80
"4936","ipt449","testpasstiles;ImageP","voteforyou","testing",80
"4937","ipt449","testpasstiles;ImageP","voteforyou","testing",86
"4938","ipt449","testpasstiles;ImageP","voteforyou","testing",86
"4939","ipt449","testpasstiles;ImageP","voteforyou","testing",86
"4940","ipt449","testpasstiles;ImageP","voteforyou","testing",87
"4941","ipt449","testpasstiles;ImageP","voteforyou","testing",96
"4942","ipt449","testpasstiles;ImageP","voteforyou","testing",97
"4943","ipt449","testpasstiles;ImageP","studentlife","testing",161
"4944","ipt449","testpasstiles;ImageP","studentlife","Created Password",0
"4945","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4946","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4947","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4948","ipt449","testpasstiles;ImageP","studentlife","testing",61
"4949","ipt449","testpasstiles;ImageP","studentlife","testing",61
"4950","ipt449","testpasstiles;ImageP","studentlife","testing",66
"4951","ipt449","testpasstiles;ImageP","studentlife","testing",66
"4952","ipt449","testpasstiles;ImageP","studentlife","testing",66
"4953","ipt449","testpasstiles;ImageP","studentlife","testing",72
"4954","ipt449","testpasstiles;ImageP","studentlife","testing",108
"4955","ipt449","testpasstiles;ImageP","studentlife","testing",108
"4956","ipt449","testpasstiles;ImageP","studentlife","Created Password",0
"4957","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4958","ipt449","testpasstiles;ImageP","studentlife","testing",0
"4959","ipt449","testpasstiles;ImageP","studentlife","testing",1
"4960","ipt449","testpasstiles;ImageP","studentlife","testing",31
"4961","ipt449","testpasstiles;ImageP","studentlife","testing",31
"4962","ipt449","testpasstiles;ImageP","studentlife","testing",34
"4963","ipt449","testpasstiles;ImageP","studentlife","testing",34
"4964","ipt449","testpasstiles;ImageP","studentlife","testing",35
"4965","ipt449","testpasstiles;ImageP","studentlife","testing",39
"4966","ipt449","testpasstiles;ImageP","studentlife","testing",83
"4967","ipt449","testpasstiles;ImageP","studentlife","testing",83
"4968","ipt449","unknown;ImagePasstil","studentlife","testing",83
"4969","ipt449","unknown;ImagePasstil","studentlife","testing",83
"4970","ipt449","testpasstiles;ImageP","studentlife","testing",109
"4971","ipt449","testpasstiles;ImageP","studentlife","testing",130
"4972","ipt449","testpasstiles;ImageP","studentlife","testing",130
"4973","ipt449","unknown;ImagePasstil","studentlife","Successful Login",130
"4974","ipt449","testpasstiles;ImageP","wvacation","Created Password",0
"4975","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4976","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4977","ipt449","testpasstiles;ImageP","wvacation","testing",0
"4978","ipt449","testpasstiles;ImageP","wvacation","testing",12
"4979","ipt449","testpasstiles;ImageP","wvacation","testing",12
"4980","ipt449","testpasstiles;ImageP","wvacation","testing",17
"4981","ipt449","testpasstiles;ImageP","wvacation","testing",17
"4982","ipt449","testpasstiles;ImageP","wvacation","testing",17
"4983","ipt449","testpasstiles;ImageP","wvacation","testing",32
"4984","ipt449","testpasstiles;ImageP","wvacation","testing",65
"4985","ipt449","testpasstiles;ImageP","wvacation","testing",65
"4986","ipt449","unknown;ImagePasstil","wvacation","testing",65
"4987","ipt449","unknown;ImagePasstil","wvacation","testing",65
"4988","ipt449","testpasstiles;ImageP","wvacation","testing",71
"4989","ipt449","testpasstiles;ImageP","wvacation","testing",92
"4990","ipt449","testpasstiles;ImageP","wvacation","testing",92
"4991","ipt449","unknown;ImagePasstil","wvacation","Successful Login",92
"4992","ipt449","testpasstiles;ImageP","voteforyou","Created Password",0
"4993","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4994","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4995","ipt449","testpasstiles;ImageP","voteforyou","testing",0
"4996","ipt449","testpasstiles;ImageP","voteforyou","testing",18
"4997","ipt449","testpasstiles;ImageP","voteforyou","testing",18
"4998","ipt449","testpasstiles;ImageP","voteforyou","testing",20
"4999","ipt449","testpasstiles;ImageP","voteforyou","testing",20
"5000","ipt449","testpasstiles;ImageP","voteforyou","testing",20
"5001","ipt449","testpasstiles;ImageP","voteforyou","testing",24
"5002","ipt449","testpasstiles;ImageP","voteforyou","testing",58
"5003","ipt449","testpasstiles;ImageP","voteforyou","testing",58
"5004","ipt449","unknown;ImagePasstil","voteforyou","testing",58
"5005","ipt449","unknown;ImagePasstil","voteforyou","testing",58
"5006","ipt449","testpasstiles;ImageP","voteforyou","testing",62
"5007","ipt449","testpasstiles;ImageP","voteforyou","testing",92
"5008","ipt449","testpasstiles;ImageP","voteforyou","testing",92
"5009","ipt449","unknown;ImagePasstil","voteforyou","Successful Login",92
"5010","ipt449","unknown;N/A","HS-2011-1041","testing",407
"5011","ipt449","testpasstiles;ImageP","studentlife","testing",87745
"5012","ipt449","testpasstiles;ImageP","studentlife","testing",87819
"5013","ipt449","testpasstiles;ImageP","studentlife","testing",87819
"5014","ipt449","unknown;ImagePasstil","studentlife","Successful Login",87819
"5015","ipt449","testpasstiles;ImageP","wvacation","testing",87944
